PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days
PO_12537,SUPP_0014,2022-05-08,2022-06-04,27,,Cancelled,2003,0,90.47,88.17,0.0,Yes,,Aluva,Packaging,Critical,30.2,3388,67,4435,,0.0,High Quality,2,0.0
PO_12538,SUPP_0093,2022-06-12,2022-06-19,7,2022-06-24,Delivered,1316,2188,55.47,57.56,49.0,Yes,Raw_Material_Shortage,Muvattupuzha,Components,Critical,7.8,3854,76,2225,5.0,0.022394881170018283,Medium Quality,1,5.0
PO_12539,SUPP_0010,2022-05-14,2022-06-05,22,2022-06-05,Delivered,256,931,33.18,33.63,22.0,Yes,,Baypur,Packaging,Critical,36.3,1582,64,2189,0.0,0.023630504833512353,Medium Quality,1,0.0
PO_12540,SUPP_0103,2023-01-26,2023-02-14,19,2023-02-14,Delivered,3878,1629,56.58,54.22,37.0,Yes,,Aluva,Components,Normal,22.1,1069,116,3895,0.0,0.022713321055862493,Medium Quality,1,0.0
PO_12541,SUPP_0057,2022-01-22,2022-01-28,6,2022-01-28,Delivered,3930,1044,28.83,26.56,23.0,Yes,,Kochi,MRO,Critical,42.4,2136,162,4999,0.0,0.022030651340996167,Medium Quality,1,0.0
PO_12542,SUPP_0043,2022-09-09,2022-09-26,17,2022-09-26,Delivered,744,942,15.63,14.4,19.0,Yes,,Palakkad,Components,Urgent,23.7,2222,135,3819,0.0,0.020169851380042462,Medium Quality,1,0.0
PO_12543,SUPP_0103,2022-12-28,2023-01-15,18,2023-01-15,Delivered,401,3079,36.24,36.38,58.0,Yes,,Aluva,Components,Urgent,44.6,1069,116,3895,0.0,0.018837284832737902,Medium Quality,1,0.0
PO_12544,SUPP_0001,2022-09-08,2022-09-18,10,,Cancelled,962,0,94.54,87.48,0.0,Yes,,Palakkad,Raw_Materials,Normal,6.9,1360,64,3130,,0.0,High Quality,2,0.0
PO_12545,SUPP_0113,2023-09-04,2023-09-10,6,2023-09-10,Delivered,162,1938,32.34,29.46,43.0,Yes,,Muvattupuzha,MRO,Critical,11.6,4615,114,5847,0.0,0.02218782249742002,Medium Quality,1,0.0
PO_12546,SUPP_0031,2022-12-28,2023-01-12,15,2023-01-13,Delivered,1683,2031,85.44,82.13,33.0,Yes,Customs,Kochi,Raw_Materials,Normal,42.6,700,121,2779,1.0,0.01624815361890694,Medium Quality,1,1.0
PO_12547,SUPP_0047,2023-12-01,2023-12-30,29,2023-12-31,Delivered,176,2006,50.61,52.31,58.0,Yes,Weather,Aluva,Packaging,Normal,7.9,2481,124,3663,1.0,0.028913260219341975,Medium Quality,1,1.0
PO_12548,SUPP_0042,2022-01-27,2022-02-04,8,2022-02-11,Delivered,2106,2357,94.92,87.78,54.0,Yes,Logistics,Palakkad,Packaging,Normal,15.8,2178,78,3059,7.0,0.022910479422995334,Medium Quality,1,7.0
PO_12549,SUPP_0092,2022-08-09,2022-09-03,25,2022-09-03,Delivered,3597,520,42.12,38.84,9.0,Yes,,Palakkad,Components,Normal,16.5,3936,100,4485,0.0,0.01730769230769231,Medium Quality,1,0.0
PO_12550,SUPP_0143,2022-12-01,2022-12-15,14,2022-12-25,Delivered,3597,3995,16.65,16.54,75.0,Yes,Logistics,Aluva,Raw_Materials,Normal,10.3,4230,145,4816,10.0,0.01877346683354193,Medium Quality,1,10.0
PO_12551,SUPP_0075,2022-05-12,2022-05-23,11,2022-05-23,Delivered,2271,2307,17.81,17.69,49.0,Yes,,Baypur,Raw_Materials,Normal,21.6,2549,178,3327,0.0,0.021239705244906804,Medium Quality,1,0.0
PO_12552,SUPP_0021,2023-11-12,2023-11-26,14,2023-11-28,Delivered,1731,260,14.64,14.43,6.0,Yes,Supplier_Issue,Kothamanglam,Components,Normal,34.4,4343,103,3500,2.0,0.023076923076923078,Medium Quality,1,2.0
PO_12553,SUPP_0010,2023-12-11,2023-12-23,12,2023-12-30,Delivered,113,72,59.9,54.55,0.0,Yes,Weather,Baypur,Packaging,Critical,25.0,1582,64,2189,7.0,0.0,High Quality,2,7.0
PO_12554,SUPP_0033,2022-02-26,2022-03-10,12,2022-03-10,Delivered,1357,744,43.25,39.34,21.0,Yes,,Muvattupuzha,Components,Urgent,35.0,2954,111,3751,0.0,0.028225806451612902,Medium Quality,1,0.0
PO_12555,SUPP_0136,2022-05-08,2022-05-31,23,2022-06-07,Delivered,4712,1083,27.74,28.77,22.0,Yes,Logistics,Kochi,Packaging,Critical,21.9,2179,135,4744,7.0,0.020313942751615882,Medium Quality,1,7.0
PO_12556,SUPP_0061,2022-02-27,2022-03-24,25,2022-03-24,Delivered,934,1420,51.1,52.64,18.0,Yes,,Palakkad,MRO,Urgent,34.7,702,172,2400,0.0,0.01267605633802817,Medium Quality,1,0.0
PO_12557,SUPP_0077,2023-06-28,2023-07-24,26,2023-07-29,Delivered,509,1987,51.92,48.95,44.0,Yes,Customs,Palakkad,Packaging,Critical,15.9,4590,58,5304,5.0,0.02214393558127831,Medium Quality,1,5.0
PO_12558,SUPP_0115,2022-08-11,2022-08-18,7,2022-08-21,Delivered,5391,1097,72.82,76.63,25.0,Yes,Supplier_Issue,Palakkad,Raw_Materials,Urgent,47.5,1666,141,5425,3.0,0.022789425706472195,Medium Quality,1,3.0
PO_12559,SUPP_0114,2023-05-13,2023-05-27,14,2023-05-28,Delivered,2351,556,74.82,77.98,9.0,No,Supplier_Issue,Palakkad,Raw_Materials,Urgent,8.7,4995,191,2971,1.0,0.01618705035971223,Low Quality,0,1.0
PO_12560,SUPP_0053,2023-08-24,2023-08-31,7,2023-08-31,Delivered,4718,4667,24.78,22.72,96.0,Yes,,Palakkad,Components,Critical,44.1,1163,108,5445,0.0,0.020569959288622243,Medium Quality,1,0.0
PO_12561,SUPP_0039,2022-10-05,2022-10-11,6,2022-10-11,Delivered,272,586,43.9,45.63,12.0,Yes,,Baypur,Packaging,Critical,31.6,1984,112,2863,0.0,0.020477815699658702,Medium Quality,1,0.0
PO_12562,SUPP_0085,2023-10-16,2023-10-27,11,2023-10-27,Delivered,2234,2375,56.71,56.19,45.0,Yes,,Baypur,Raw_Materials,Critical,3.9,4291,117,4848,0.0,0.018947368421052633,Medium Quality,1,0.0
PO_12563,SUPP_0084,2022-08-31,2022-09-27,27,2022-09-28,Delivered,4864,4150,61.77,60.46,89.0,Yes,Supplier_Issue,Aluva,Packaging,Normal,41.0,4933,103,5234,1.0,0.021445783132530122,Medium Quality,1,1.0
PO_12564,SUPP_0096,2022-03-28,2022-04-21,24,2022-04-21,Delivered,2044,3045,36.63,33.33,60.0,Yes,,Kochi,Raw_Materials,Critical,12.6,1743,95,5444,0.0,0.019704433497536946,Medium Quality,1,0.0
PO_12565,SUPP_0041,2023-05-13,2023-06-08,26,2023-06-08,Delivered,2746,3236,80.16,72.97,60.0,Yes,,Muvattupuzha,Components,Normal,42.3,4691,181,3757,0.0,0.018541409147095178,Medium Quality,1,0.0
PO_12566,SUPP_0049,2023-06-12,2023-06-28,16,2023-06-28,Delivered,2814,1450,97.17,99.65,36.0,Yes,,Kochi,MRO,Normal,3.6,3802,178,3400,0.0,0.02482758620689655,Medium Quality,1,0.0
PO_12567,SUPP_0112,2022-10-09,2022-10-22,13,2022-10-22,Delivered,1460,1803,54.85,57.28,33.0,Yes,,Kothamanglam,MRO,Normal,32.1,3450,106,2035,0.0,0.018302828618968387,Medium Quality,1,0.0
PO_12568,SUPP_0091,2022-04-11,2022-04-18,7,,Cancelled,1922,0,13.86,12.76,0.0,Yes,,Kochi,Packaging,Critical,9.2,2193,87,4277,,0.0,High Quality,2,0.0
PO_12569,SUPP_0088,2022-07-09,2022-07-18,9,2022-07-28,Delivered,1434,1491,26.88,24.49,29.0,Yes,Customs,Kochi,MRO,Urgent,2.9,1718,194,2639,10.0,0.019450033534540577,Medium Quality,1,10.0
PO_12570,SUPP_0120,2023-12-04,2023-12-24,20,2023-12-24,Delivered,2136,2872,57.42,52.52,60.0,Yes,,Baypur,MRO,Urgent,4.5,2991,150,5040,0.0,0.020891364902506964,Medium Quality,1,0.0
PO_12571,SUPP_0136,2023-06-23,2023-07-17,24,2023-07-22,Delivered,2296,1344,85.11,87.51,31.0,Yes,Logistics,Kochi,Packaging,Urgent,26.8,2179,135,4744,5.0,0.023065476190476192,Medium Quality,1,5.0
PO_12572,SUPP_0087,2023-08-29,2023-09-04,6,2023-09-04,Delivered,2715,2341,15.78,16.14,46.0,No,,Aluva,Packaging,Normal,21.8,4487,177,3415,0.0,0.019649722340879965,Low Quality,0,0.0
PO_12573,SUPP_0063,2022-02-24,2022-03-16,20,2022-03-16,Delivered,2116,1978,16.92,16.14,42.0,Yes,,Muvattupuzha,MRO,Critical,41.7,3431,147,2197,0.0,0.021233569261880688,Medium Quality,1,0.0
PO_12574,SUPP_0032,2023-08-12,2023-09-02,21,2023-09-02,Delivered,2399,130,57.27,53.69,1.0,Yes,,Muvattupuzha,Components,Urgent,42.7,3604,97,2502,0.0,0.007692307692307693,High Quality,2,0.0
PO_12575,SUPP_0085,2022-11-07,2022-11-27,20,2022-11-30,Delivered,512,1300,92.67,90.42,17.0,Yes,Customs,Baypur,Raw_Materials,Critical,6.3,4291,117,4848,3.0,0.013076923076923076,Medium Quality,1,3.0
PO_12576,SUPP_0129,2023-04-10,2023-05-08,28,2023-05-11,Delivered,2455,2899,25.71,24.91,57.0,Yes,Weather,Muvattupuzha,MRO,Normal,19.8,1869,166,3853,3.0,0.019661952397378408,Medium Quality,1,3.0
PO_12577,SUPP_0087,2022-01-16,2022-02-03,18,,Cancelled,273,0,95.68,94.72,0.0,Yes,,Aluva,Packaging,Critical,33.9,4487,177,3415,,0.0,High Quality,2,0.0
PO_12578,SUPP_0076,2023-06-09,2023-06-24,15,2023-06-24,Delivered,1098,1022,29.86,28.4,21.0,Yes,,Palakkad,Components,Critical,39.4,4223,86,3183,0.0,0.02054794520547945,Medium Quality,1,0.0
PO_12579,SUPP_0073,2023-08-23,2023-09-14,22,,Cancelled,513,0,39.54,37.27,0.0,Yes,,Palakkad,Components,Critical,21.8,762,193,4393,,0.0,High Quality,2,0.0
PO_12580,SUPP_0030,2022-11-30,2022-12-26,26,2023-01-02,Delivered,846,2087,54.49,56.96,32.0,Yes,Logistics,Kothamanglam,Raw_Materials,Critical,9.5,4061,90,5099,7.0,0.015333013895543843,Medium Quality,1,7.0
PO_12581,SUPP_0147,2022-05-20,2022-06-07,18,2022-06-10,Delivered,3514,479,55.7,53.53,9.0,Yes,Customs,Muvattupuzha,Raw_Materials,Urgent,21.0,2431,173,3568,3.0,0.018789144050104383,Medium Quality,1,3.0
PO_12582,SUPP_0105,2023-12-30,2024-01-20,21,,Cancelled,476,0,77.35,74.96,0.0,No,,Kothamanglam,MRO,Urgent,4.7,4514,135,3686,,0.0,Low Quality,0,0.0
PO_12583,SUPP_0011,2022-09-01,2022-09-16,15,2022-09-19,Delivered,932,3663,20.11,18.94,71.0,Yes,Customs,Palakkad,MRO,Normal,47.1,3234,100,3899,3.0,0.01938301938301938,Medium Quality,1,3.0
PO_12584,SUPP_0114,2023-02-27,2023-03-20,21,2023-03-20,Delivered,1413,1336,100.57,94.26,21.0,Yes,,Palakkad,Raw_Materials,Critical,48.0,4995,191,2971,0.0,0.015718562874251496,Medium Quality,1,0.0
PO_12585,SUPP_0093,2022-12-21,2022-12-31,10,2023-01-03,Delivered,583,1017,16.32,17.05,15.0,Yes,Customs,Muvattupuzha,Components,Critical,18.5,3854,76,2225,3.0,0.014749262536873156,Medium Quality,1,3.0
PO_12586,SUPP_0054,2023-01-13,2023-01-22,9,2023-02-01,Delivered,415,906,28.85,28.61,21.0,Yes,Customs,Palakkad,MRO,Critical,20.3,4243,145,3495,10.0,0.023178807947019868,Medium Quality,1,10.0
PO_12587,SUPP_0131,2022-03-21,2022-04-03,13,2022-04-03,Delivered,1112,2507,32.92,32.64,41.0,Yes,,Aluva,Packaging,Normal,31.2,2431,178,3081,0.0,0.016354208216992423,Medium Quality,1,0.0
PO_12588,SUPP_0130,2023-12-30,2024-01-25,26,2024-01-28,Delivered,814,1046,24.49,24.77,24.0,Yes,Raw_Material_Shortage,Kochi,MRO,Critical,25.4,3338,176,5464,3.0,0.022944550669216062,Medium Quality,1,3.0
PO_12589,SUPP_0040,2023-04-03,2023-04-22,19,2023-04-22,Delivered,649,671,71.8,69.65,11.0,Yes,,Kochi,MRO,Urgent,27.4,3290,101,3020,0.0,0.01639344262295082,Medium Quality,1,0.0
PO_12590,SUPP_0085,2022-11-04,2022-12-03,29,2022-12-08,Delivered,2951,4712,96.9,94.97,117.0,Yes,Weather,Baypur,Raw_Materials,Urgent,46.9,4291,117,4848,5.0,0.024830220713073003,Medium Quality,1,5.0
PO_12591,SUPP_0128,2023-05-20,2023-06-08,19,2023-06-08,Delivered,1141,801,93.06,90.29,17.0,Yes,,Kochi,MRO,Urgent,13.0,4175,107,3974,0.0,0.02122347066167291,Medium Quality,1,0.0
PO_12592,SUPP_0096,2023-08-12,2023-09-07,26,2023-09-07,Delivered,4160,2812,13.7,12.63,52.0,No,,Kochi,Raw_Materials,Normal,46.1,1743,95,5444,0.0,0.01849217638691323,Low Quality,0,0.0
PO_12593,SUPP_0095,2022-10-18,2022-11-08,21,2022-11-10,Delivered,1690,727,43.3,40.26,10.0,Yes,Logistics,Aluva,Packaging,Normal,28.8,3620,66,5243,2.0,0.013755158184319119,Medium Quality,1,2.0
PO_12594,SUPP_0056,2023-06-11,2023-06-28,17,2023-06-28,Delivered,1143,3887,31.79,29.44,84.0,Yes,,Kothamanglam,Packaging,Urgent,33.8,1791,88,5457,0.0,0.021610496526884487,Medium Quality,1,0.0
PO_12595,SUPP_0038,2022-10-23,2022-11-03,11,2022-11-03,Delivered,3132,3213,81.81,81.98,67.0,Yes,,Baypur,Packaging,Critical,24.7,4988,64,3881,0.0,0.020852785558667913,Medium Quality,1,0.0
PO_12596,SUPP_0064,2023-05-10,2023-05-21,11,2023-05-21,Delivered,2476,1603,17.03,16.06,34.0,Yes,,Baypur,MRO,Critical,26.5,2430,193,2608,0.0,0.021210230817217717,Medium Quality,1,0.0
PO_12597,SUPP_0121,2023-09-23,2023-10-02,9,2023-10-07,Delivered,2053,5025,44.55,43.05,112.0,Yes,Logistics,Kochi,MRO,Normal,48.0,3624,109,5051,5.0,0.02228855721393035,Medium Quality,1,5.0
PO_12598,SUPP_0127,2022-03-05,2022-03-11,6,2022-03-11,Delivered,304,3491,103.46,97.15,93.0,Yes,,Aluva,Packaging,Critical,44.0,619,112,3810,0.0,0.026639931251790316,Medium Quality,1,0.0
PO_12599,SUPP_0073,2022-12-05,2022-12-20,15,2022-12-20,Delivered,3536,661,35.7,34.65,12.0,No,,Palakkad,Components,Urgent,22.1,762,193,4393,0.0,0.018154311649016642,Low Quality,0,0.0
PO_12600,SUPP_0073,2023-07-15,2023-08-07,23,2023-08-07,Delivered,1583,746,65.46,66.6,21.0,Yes,,Palakkad,Components,Urgent,47.6,762,193,4393,0.0,0.028150134048257374,Medium Quality,1,0.0
PO_12601,SUPP_0146,2023-12-06,2023-12-24,18,2023-12-27,Delivered,259,1415,39.87,37.98,32.0,Yes,Weather,Palakkad,Packaging,Urgent,14.7,1395,133,3687,3.0,0.022614840989399292,Medium Quality,1,3.0
PO_12602,SUPP_0068,2022-04-19,2022-05-14,25,2022-05-14,Delivered,1549,1407,103.17,98.09,23.0,Yes,,Palakkad,Components,Urgent,25.7,2486,196,5219,0.0,0.016346837242359632,Medium Quality,1,0.0
PO_12603,SUPP_0110,2022-05-16,2022-06-07,22,2022-06-08,Delivered,1598,1456,57.41,57.37,27.0,Yes,Raw_Material_Shortage,Aluva,Raw_Materials,Critical,8.9,3306,75,3890,1.0,0.018543956043956044,Medium Quality,1,1.0
PO_12604,SUPP_0145,2022-12-16,2023-01-06,21,2023-01-06,Delivered,2239,1892,53.11,54.75,43.0,No,,Baypur,Raw_Materials,Urgent,7.9,3587,73,2335,0.0,0.022727272727272728,Low Quality,0,0.0
PO_12605,SUPP_0126,2022-05-01,2022-05-12,11,2022-05-12,Delivered,2042,1013,72.39,67.46,24.0,Yes,,Aluva,Raw_Materials,Normal,4.8,2193,196,2656,0.0,0.023692003948667325,Medium Quality,1,0.0
PO_12606,SUPP_0085,2023-01-08,2023-01-23,15,,Cancelled,2913,0,89.19,83.2,0.0,Yes,,Baypur,Raw_Materials,Critical,20.2,4291,117,4848,,0.0,High Quality,2,0.0
PO_12607,SUPP_0057,2022-12-18,2023-01-05,18,,Cancelled,4404,0,82.1,81.94,0.0,Yes,,Kochi,MRO,Normal,32.9,2136,162,4999,,0.0,High Quality,2,0.0
PO_12608,SUPP_0044,2023-04-07,2023-05-03,26,2023-05-03,Delivered,3471,299,99.25,98.96,7.0,No,,Aluva,Packaging,Urgent,16.8,3125,94,3597,0.0,0.023411371237458192,Low Quality,0,0.0
PO_12609,SUPP_0115,2022-09-27,2022-10-19,22,2022-10-19,Delivered,2292,1504,100.58,97.64,33.0,Yes,,Palakkad,Raw_Materials,Critical,42.9,1666,141,5425,0.0,0.021941489361702128,Medium Quality,1,0.0
PO_12610,SUPP_0006,2023-01-20,2023-02-05,16,2023-02-10,Delivered,1999,2927,18.93,19.13,51.0,Yes,Customs,Baypur,MRO,Normal,45.8,1269,137,3515,5.0,0.01742398360095661,Medium Quality,1,5.0
PO_12611,SUPP_0040,2022-06-06,2022-07-04,28,,Cancelled,1114,0,96.09,91.81,0.0,Yes,,Kochi,MRO,Urgent,39.6,3290,101,3020,,0.0,High Quality,2,0.0
PO_12612,SUPP_0038,2023-11-27,2023-12-25,28,2023-12-25,Delivered,1658,678,73.96,70.9,15.0,Yes,,Baypur,Packaging,Urgent,9.7,4988,64,3881,0.0,0.022123893805309734,Medium Quality,1,0.0
PO_12613,SUPP_0102,2023-01-05,2023-01-13,8,2023-01-13,Delivered,558,1391,107.17,98.06,27.0,No,,Kochi,Raw_Materials,Normal,2.5,2565,74,3758,0.0,0.019410496046010063,Low Quality,0,0.0
PO_12614,SUPP_0017,2022-10-17,2022-11-04,18,2022-11-04,Delivered,355,1099,13.56,12.96,20.0,Yes,,Kochi,Packaging,Urgent,21.3,3112,179,3363,0.0,0.018198362147406732,Medium Quality,1,0.0
PO_12615,SUPP_0029,2023-12-12,2023-12-21,9,2023-12-21,Delivered,1465,710,68.88,66.65,14.0,Yes,,Aluva,Packaging,Critical,14.7,891,82,2378,0.0,0.01971830985915493,Medium Quality,1,0.0
PO_12616,SUPP_0052,2022-10-10,2022-10-31,21,2022-10-31,Delivered,1064,3186,55.83,54.85,53.0,Yes,,Kochi,Packaging,Normal,7.0,4913,100,3257,0.0,0.016635279347143754,Medium Quality,1,0.0
PO_12617,SUPP_0128,2023-10-15,2023-10-28,13,2023-10-28,Delivered,3781,3872,26.67,24.67,88.0,Yes,,Kochi,MRO,Normal,13.3,4175,107,3974,0.0,0.022727272727272728,Medium Quality,1,0.0
PO_12618,SUPP_0015,2022-12-14,2022-12-19,5,2022-12-20,Delivered,2394,2222,15.01,15.68,38.0,Yes,Customs,Palakkad,MRO,Urgent,28.3,1100,109,4061,1.0,0.017101710171017102,Medium Quality,1,1.0
PO_12619,SUPP_0087,2023-07-24,2023-08-11,18,2023-08-12,Delivered,297,1209,69.41,66.94,22.0,Yes,Raw_Material_Shortage,Aluva,Packaging,Urgent,19.3,4487,177,3415,1.0,0.018196856906534328,Medium Quality,1,1.0
PO_12620,SUPP_0091,2022-12-31,2023-01-07,7,2023-01-10,Delivered,1809,1710,48.78,48.36,40.0,Yes,Supplier_Issue,Kochi,Packaging,Urgent,32.1,2193,87,4277,3.0,0.023391812865497075,Medium Quality,1,3.0
PO_12621,SUPP_0094,2023-03-22,2023-03-30,8,2023-04-04,Delivered,1175,2250,12.6,11.58,44.0,Yes,Raw_Material_Shortage,Muvattupuzha,MRO,Normal,47.6,1459,110,2815,5.0,0.019555555555555555,Medium Quality,1,5.0
PO_12622,SUPP_0109,2023-07-26,2023-08-06,11,2023-08-13,Delivered,745,598,91.48,86.68,12.0,Yes,Raw_Material_Shortage,Muvattupuzha,Packaging,Normal,38.0,4841,88,3500,7.0,0.020066889632107024,Medium Quality,1,7.0
PO_12623,SUPP_0096,2023-11-05,2023-11-28,23,2023-12-03,Delivered,5114,5368,40.02,37.58,123.0,Yes,Weather,Kochi,Raw_Materials,Critical,26.0,1743,95,5444,5.0,0.022913561847988078,Medium Quality,1,5.0
PO_12624,SUPP_0107,2023-03-01,2023-03-13,12,2023-03-13,Delivered,2147,2305,12.4,11.7,38.0,Yes,,Palakkad,MRO,Critical,2.0,3037,179,2784,0.0,0.01648590021691974,Medium Quality,1,0.0
PO_12625,SUPP_0014,2023-07-28,2023-08-10,13,2023-08-10,Delivered,3289,3267,61.71,62.96,67.0,Yes,,Aluva,Packaging,Critical,18.5,3388,67,4435,0.0,0.020508111417202327,Medium Quality,1,0.0
PO_12626,SUPP_0092,2022-01-08,2022-01-22,14,2022-01-22,Delivered,4031,3887,67.71,69.09,83.0,Yes,,Palakkad,Components,Urgent,47.4,3936,100,4485,0.0,0.021353228711088242,Medium Quality,1,0.0
PO_12627,SUPP_0149,2022-04-04,2022-04-25,21,2022-04-25,Delivered,5516,2743,41.91,40.1,59.0,Yes,,Baypur,Raw_Materials,Normal,31.7,4413,92,5627,0.0,0.02150929639081298,Medium Quality,1,0.0
PO_12628,SUPP_0129,2023-03-04,2023-03-14,10,2023-03-14,Delivered,3204,279,103.78,97.91,4.0,Yes,,Muvattupuzha,MRO,Critical,2.5,1869,166,3853,0.0,0.014336917562724014,Medium Quality,1,0.0
PO_12629,SUPP_0014,2022-10-28,2022-11-05,8,2022-11-05,Delivered,493,4292,61.96,58.47,80.0,No,,Aluva,Packaging,Normal,46.2,3388,67,4435,0.0,0.01863932898415657,Low Quality,0,0.0
PO_12630,SUPP_0021,2023-05-01,2023-05-28,27,2023-05-28,Delivered,1687,3281,94.27,97.44,73.0,Yes,,Kothamanglam,Components,Normal,30.1,4343,103,3500,0.0,0.022249314233465406,Medium Quality,1,0.0
PO_12631,SUPP_0095,2022-12-04,2022-12-15,11,2022-12-15,Delivered,1212,3333,20.32,18.83,73.0,Yes,,Aluva,Packaging,Critical,33.5,3620,66,5243,0.0,0.021902190219021903,Medium Quality,1,0.0
PO_12632,SUPP_0121,2023-07-27,2023-08-23,27,2023-08-23,Delivered,443,1645,93.66,92.91,29.0,No,,Kochi,MRO,Urgent,40.3,3624,109,5051,0.0,0.01762917933130699,Low Quality,0,0.0
PO_12633,SUPP_0041,2022-04-06,2022-04-18,12,2022-04-25,Delivered,2698,2531,53.58,49.51,55.0,No,Supplier_Issue,Muvattupuzha,Components,Urgent,7.4,4691,181,3757,7.0,0.021730541288028447,Low Quality,0,7.0
PO_12634,SUPP_0150,2022-08-26,2022-09-22,27,2022-09-22,Delivered,1897,792,14.16,13.57,11.0,Yes,,Baypur,Raw_Materials,Normal,26.8,4880,190,2011,0.0,0.013888888888888888,Medium Quality,1,0.0
PO_12635,SUPP_0101,2023-07-24,2023-08-21,28,2023-08-21,Delivered,1192,1026,23.18,24.14,19.0,Yes,,Palakkad,Raw_Materials,Urgent,47.8,2800,116,2127,0.0,0.018518518518518517,Medium Quality,1,0.0
PO_12636,SUPP_0012,2023-09-23,2023-10-13,20,2023-10-13,Delivered,875,1057,42.76,41.94,23.0,Yes,,Kochi,MRO,Critical,37.4,1767,113,3528,0.0,0.021759697256385997,Medium Quality,1,0.0
PO_12637,SUPP_0063,2022-03-12,2022-03-29,17,2022-03-30,Delivered,941,953,11.86,11.07,27.0,Yes,Weather,Muvattupuzha,MRO,Normal,31.9,3431,147,2197,1.0,0.02833158447009444,Medium Quality,1,1.0
PO_12638,SUPP_0135,2023-08-13,2023-09-06,24,,Cancelled,200,0,97.11,92.07,0.0,No,,Muvattupuzha,MRO,Critical,15.6,2794,125,2153,,0.0,Low Quality,0,0.0
PO_12639,SUPP_0130,2023-07-14,2023-07-21,7,2023-07-21,Delivered,2230,3029,32.04,30.88,74.0,No,,Kochi,MRO,Urgent,47.0,3338,176,5464,0.0,0.024430505117200397,Low Quality,0,0.0
PO_12640,SUPP_0007,2022-04-01,2022-04-14,13,2022-04-14,Delivered,2066,2256,46.37,45.43,47.0,Yes,,Aluva,Raw_Materials,Normal,4.2,2933,70,3184,0.0,0.020833333333333332,Medium Quality,1,0.0
PO_12641,SUPP_0095,2023-01-16,2023-02-02,17,2023-02-02,Delivered,1612,4630,101.42,95.97,100.0,Yes,,Aluva,Packaging,Critical,10.2,3620,66,5243,0.0,0.02159827213822894,Medium Quality,1,0.0
PO_12642,SUPP_0051,2023-09-04,2023-09-22,18,2023-09-29,Delivered,1919,1783,47.6,47.71,40.0,Yes,Logistics,Kochi,Components,Normal,26.4,1782,152,2709,7.0,0.022434099831744252,Medium Quality,1,7.0
PO_12643,SUPP_0028,2023-01-14,2023-02-06,23,2023-02-06,Delivered,1181,684,15.18,15.45,15.0,Yes,,Palakkad,Raw_Materials,Normal,19.6,2527,185,3495,0.0,0.021929824561403508,Medium Quality,1,0.0
PO_12644,SUPP_0045,2022-02-14,2022-02-28,14,,Cancelled,1926,0,16.34,16.93,0.0,Yes,,Aluva,Components,Normal,18.9,3560,183,2795,,0.0,High Quality,2,0.0
PO_12645,SUPP_0104,2022-10-19,2022-11-06,18,2022-11-09,Delivered,1170,1416,82.79,76.4,28.0,No,Logistics,Aluva,Packaging,Normal,27.8,3233,73,2625,3.0,0.01977401129943503,Low Quality,0,3.0
PO_12646,SUPP_0049,2023-12-04,2024-01-02,29,2024-01-02,Delivered,1191,937,82.47,86.19,19.0,Yes,,Kochi,MRO,Critical,7.2,3802,178,3400,0.0,0.020277481323372464,Medium Quality,1,0.0
PO_12647,SUPP_0061,2023-12-26,2024-01-09,14,2024-01-10,Delivered,2392,442,65.52,60.41,8.0,Yes,Raw_Material_Shortage,Palakkad,MRO,Critical,39.5,702,172,2400,1.0,0.01809954751131222,Medium Quality,1,1.0
PO_12648,SUPP_0111,2022-09-06,2022-09-14,8,2022-09-15,Delivered,1585,3964,28.63,28.59,77.0,Yes,Weather,Palakkad,MRO,Critical,17.6,2341,62,4875,1.0,0.019424823410696266,Medium Quality,1,1.0
PO_12649,SUPP_0011,2022-07-09,2022-07-27,18,2022-07-30,Delivered,3764,189,99.04,91.77,4.0,Yes,Logistics,Palakkad,MRO,Critical,9.5,3234,100,3899,3.0,0.021164021164021163,Medium Quality,1,3.0
PO_12650,SUPP_0061,2023-07-11,2023-08-08,28,2023-08-08,Delivered,1903,1116,66.31,66.86,20.0,Yes,,Palakkad,MRO,Critical,11.3,702,172,2400,0.0,0.017921146953405017,Medium Quality,1,0.0
PO_12651,SUPP_0115,2023-06-16,2023-07-03,17,2023-07-06,Delivered,3402,1521,48.22,47.65,31.0,No,Raw_Material_Shortage,Palakkad,Raw_Materials,Critical,4.2,1666,141,5425,3.0,0.020381328073635765,Low Quality,0,3.0
PO_12652,SUPP_0017,2023-07-28,2023-08-22,25,2023-08-22,Delivered,2944,3111,94.63,97.02,55.0,Yes,,Kochi,Packaging,Critical,22.3,3112,179,3363,0.0,0.01767920282867245,Medium Quality,1,0.0
PO_12653,SUPP_0055,2023-06-25,2023-07-05,10,2023-07-05,Delivered,1011,439,82.23,77.65,18.0,Yes,,Baypur,MRO,Urgent,36.6,3804,162,3853,0.0,0.04100227790432802,Medium Quality,1,0.0
